MiDAS Daily RMS peaks — 20260909
Total: 672 events

[RMS_below300m 欄位說明]
  來源  : TDMS ch 1281–1377（Hole A 下行段，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: demean → bandpass 1–20 Hz（causal sosfilt，跨檔保留 filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 1000 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 1000 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=3.178e-09  std=2.321e-09  min=1.468e-09  Q25=2.255e-09  median=2.828e-09  Q75=3.502e-09  max=5.279e-08
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2026-09-09 08:03:57    3.623e-09        noise       0
001  2026-09-09 08:05:39    3.041e-09        noise       0
002  2026-09-09 08:06:09    4.033e-09        noise       0
003  2026-09-09 08:10:53    5.798e-09        up          0
004  2026-09-09 08:11:08    3.702e-09        noise       0
005  2026-09-09 08:13:48    3.577e-09        noise       0
006  2026-09-09 08:15:12    4.217e-09        noise       0
007  2026-09-09 08:15:28    3.388e-09        noise       0
008  2026-09-09 08:15:43    2.915e-09        noise       0
009  2026-09-09 08:16:30    4.043e-09        noise       0
010  2026-09-09 08:23:07    3.470e-09        noise       0
011  2026-09-09 08:28:48    3.629e-09        noise       0
012  2026-09-09 08:29:05    3.346e-09        noise       0
013  2026-09-09 08:29:57    3.147e-09        noise       0
014  2026-09-09 08:31:25    3.642e-09        noise       0
015  2026-09-09 08:32:19    6.325e-09        noise       0
016  2026-09-09 08:38:15    4.843e-09        noise       0
017  2026-09-09 08:41:03    3.279e-09        down        0
018  2026-09-09 08:45:44    2.562e-09        down        0
019  2026-09-09 08:46:14    2.547e-09        noise       0
020  2026-09-09 08:47:27    3.217e-09        up          0
021  2026-09-09 08:47:45    4.099e-09        noise       0
022  2026-09-09 08:50:30    2.731e-09        down        0
023  2026-09-09 08:50:48    3.450e-09        noise       0
024  2026-09-09 08:52:04    2.707e-09        noise       0
025  2026-09-09 08:54:18    3.984e-09        noise       0
026  2026-09-09 08:55:35    3.574e-09        noise       0
