MiDAS Daily RMS peaks — 20260702
Total: 415 events

[RMS_below300m 欄位說明]
  來源  : TDMS ch 1281–1377（Hole A 下行段，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: demean → bandpass 1–20 Hz（causal sosfilt，跨檔保留 filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 1000 samples) )
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 1000 個取樣點的 RMS 振幅
  單位  : raw TDMS count（未轉換為物理應變量）
  參考值: 典型背景 ~0.5–2，大地震 > 8

RMS stats  mean=4.0763  std=15.3227  min=1.2164  Q25=2.0465  median=2.4442  Q75=2.9943  max=192.1504
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2026-07-02 08:03:45    2.4036        noise       0
001  2026-07-02 08:06:00    2.5345        noise       0
002  2026-07-02 08:09:36    2.3275        noise       0
003  2026-07-02 08:10:01    2.6782        noise       0
004  2026-07-02 08:12:37    3.2420        noise       0
005  2026-07-02 08:13:04    3.1042        down        0
006  2026-07-02 08:14:07    2.1772        noise       0
007  2026-07-02 08:15:42    2.3771        noise       0
008  2026-07-02 08:16:15    3.6089        noise       0
009  2026-07-02 08:17:07    2.9698        noise       0
010  2026-07-02 08:19:30    2.2099        noise       0
011  2026-07-02 08:22:43    3.0666        noise       0
012  2026-07-02 08:25:08    2.0633        noise       0
013  2026-07-02 08:25:21    2.0415        noise       0
014  2026-07-02 08:25:48    2.2677        noise       0
015  2026-07-02 08:29:05    2.5431        noise       0
016  2026-07-02 08:30:05    3.6822        noise       0
017  2026-07-02 08:30:24    3.8039        noise       0
018  2026-07-02 08:33:41    2.8183        noise       0
019  2026-07-02 08:34:18    3.5179        noise       0
020  2026-07-02 08:36:09    2.6871        up          0
021  2026-07-02 08:36:29    2.6123        down        0
022  2026-07-02 08:37:15    4.0411        noise       0
023  2026-07-02 08:40:27    3.3155        noise       0
024  2026-07-02 08:41:34    2.4414        noise       0
025  2026-07-02 08:41:51    3.4071        noise       0
026  2026-07-02 08:43:41    2.4670        noise       0
027  2026-07-02 08:48:31    3.6629        noise       0
028  2026-07-02 08:49:59    2.6544        noise       0
029  2026-07-02 08:50:46    3.5583        noise       0
030  2026-07-02 08:51:00    2.2808        noise       0
031  2026-07-02 08:58:44    2.5719        noise       1
032  2026-07-02 09:00:17    2.3251        noise       1
033  2026-07-02 09:00:48    2.6652        noise       1
034  2026-07-02 09:02:33    3.0997        noise       1
035  2026-07-02 09:06:21    2.5287        down        1
036  2026-07-02 09:06:48    2.7755        noise       0
037  2026-07-02 09:07:29    3.5728        noise       0
038  2026-07-02 09:07:51    2.8888        down        0
039  2026-07-02 09:08:03    3.1571        noise       0
040  2026-07-02 09:11:07    2.3405        noise       0
041  2026-07-02 09:11:58    2.3758        noise       0
042  2026-07-02 09:13:30    3.0665        noise       0
043  2026-07-02 09:14:38    2.5924        noise       0
044  2026-07-02 09:15:20    2.4200        noise       0
045  2026-07-02 09:16:17    3.1281        noise       0
046  2026-07-02 09:17:16    1.9697        noise       0
047  2026-07-02 09:21:00    2.5697        noise       0
048  2026-07-02 09:21:17    2.7832        noise       0
049  2026-07-02 09:22:19    2.6939        noise       0
050  2026-07-02 09:26:22    3.5284        noise       0
051  2026-07-02 09:27:05    3.2588        noise       0
052  2026-07-02 09:27:55    2.9449        noise       0
053  2026-07-02 09:28:39    2.1890        down        0
054  2026-07-02 09:29:23    2.6057        noise       0
055  2026-07-02 09:29:35    3.1357        noise       0
056  2026-07-02 09:29:48    2.4667        down        0
057  2026-07-02 09:34:43    2.1779        noise       0
058  2026-07-02 09:37:49    3.4592        noise       0
059  2026-07-02 09:40:05    3.4192        noise       0
060  2026-07-02 09:42:56    2.3186        up          0
061  2026-07-02 09:43:36    2.7309        noise       0
062  2026-07-02 09:44:17    2.2868        noise       0
063  2026-07-02 09:48:02    2.1387        up          0
064  2026-07-02 09:53:31    2.5464        noise       0
065  2026-07-02 09:55:36    2.6052        noise       0
066  2026-07-02 09:58:38    2.7848        down        0
067  2026-07-02 09:58:52    3.5940        noise       0
068  2026-07-02 09:59:39    3.3287        noise       0
069  2026-07-02 10:01:42    2.3841        noise       0
070  2026-07-02 10:02:06    2.1406        noise       0
071  2026-07-02 10:03:39    2.4476        noise       0
072  2026-07-02 10:04:29    2.7027        noise       0
073  2026-07-02 10:04:41    2.2519        noise       0
074  2026-07-02 10:05:15    2.4358        noise       0
075  2026-07-02 10:07:42    3.0149        noise       0
076  2026-07-02 10:10:55    2.9558        noise       0
077  2026-07-02 10:13:51    2.3552        noise       0
078  2026-07-02 10:20:08    2.7533        noise       0
079  2026-07-02 10:20:49    3.2311        noise       0
080  2026-07-02 10:22:28    2.6202        noise       0
081  2026-07-02 10:26:08    2.2192        down        0
082  2026-07-02 10:27:08    2.8319        noise       0
083  2026-07-02 10:28:27    2.6456        noise       0
084  2026-07-02 10:28:39    4.1770        noise       0
085  2026-07-02 10:33:02    2.1100        noise       0
086  2026-07-02 10:33:26    3.5469        noise       0
087  2026-07-02 10:33:38    3.2242        noise       0
088  2026-07-02 10:34:13    2.6186        noise       0
089  2026-07-02 10:35:50    2.8082        noise       0
090  2026-07-02 10:36:54    2.1141        noise       0
091  2026-07-02 10:38:25    2.2947        noise       0
092  2026-07-02 10:39:40    2.1555        noise       0
093  2026-07-02 10:40:56    1.8813        noise       0
094  2026-07-02 10:42:14    2.0800        noise       0
095  2026-07-02 10:43:45    2.1306        noise       0
096  2026-07-02 10:44:37    2.2581        down        0
097  2026-07-02 10:44:52    2.2219        noise       0
098  2026-07-02 10:47:53    2.2713        noise       0
099  2026-07-02 10:48:09    3.3367        noise       0
100  2026-07-02 10:49:00    3.6776        noise       0
101  2026-07-02 10:50:41    4.1648        noise       0
102  2026-07-02 10:50:55    2.3481        noise       0
103  2026-07-02 10:56:19    2.5828        noise       0
104  2026-07-02 10:58:34    3.0276        noise       0
105  2026-07-02 10:59:35    2.0839        noise       0
106  2026-07-02 10:59:47    4.0372        noise       0
107  2026-07-02 11:00:01    3.5306        noise       0
108  2026-07-02 11:02:59    2.2081        noise       0
109  2026-07-02 11:04:53    2.1082        noise       0
110  2026-07-02 11:05:35    2.9511        noise       0
111  2026-07-02 11:06:02    2.7520        noise       0
112  2026-07-02 11:09:50    2.7387        noise       0
113  2026-07-02 11:11:53    2.4241        noise       0
114  2026-07-02 11:12:08    2.2567        noise       0
115  2026-07-02 11:13:48    3.4552        noise       0
116  2026-07-02 11:18:45    2.3720        noise       0
117  2026-07-02 11:19:49    2.5848        noise       0
118  2026-07-02 11:20:29    2.2284        noise       0
119  2026-07-02 11:22:54    2.6094        noise       0
120  2026-07-02 11:23:53    2.2197        noise       0
121  2026-07-02 11:24:12    3.0832        noise       0
122  2026-07-02 11:26:41    3.3968        noise       0
123  2026-07-02 11:27:09    2.8624        noise       0
124  2026-07-02 11:29:05    2.7356        noise       0
125  2026-07-02 11:30:45    1.8392        up          0
126  2026-07-02 11:32:23    2.6068        noise       0
127  2026-07-02 11:33:03    3.6128        noise       0
128  2026-07-02 11:37:15    3.6379        noise       0
129  2026-07-02 11:37:27    2.5534        noise       0
130  2026-07-02 11:38:49    2.2175        noise       0
131  2026-07-02 11:40:43    2.2078        noise       1
132  2026-07-02 11:43:58    2.3273        noise       1
133  2026-07-02 11:45:34    175.1714        up          1
134  2026-07-02 11:47:39    2.6010        noise       1
135  2026-07-02 11:51:05    3.5289        noise       0
136  2026-07-02 11:56:29    3.1286        noise       0
137  2026-07-02 11:58:23    3.0174        noise       0
138  2026-07-02 11:58:39    2.6198        noise       0
139  2026-07-02 12:00:24    3.3014        noise       0
140  2026-07-02 12:01:17    3.3195        noise       0
141  2026-07-02 12:05:20    2.8958        noise       0
142  2026-07-02 12:08:22    2.5808        noise       0
143  2026-07-02 12:09:04    3.0893        noise       0
144  2026-07-02 12:10:26    3.6298        noise       0
145  2026-07-02 12:12:21    3.6305        noise       0
146  2026-07-02 12:13:00    3.5974        noise       0
147  2026-07-02 12:13:42    2.9363        noise       0
148  2026-07-02 12:14:39    2.6795        noise       0
149  2026-07-02 12:16:02    3.1374        noise       0
150  2026-07-02 12:17:36    3.1633        noise       0
151  2026-07-02 12:19:49    3.4096        noise       0
152  2026-07-02 12:21:23    2.7262        noise       0
153  2026-07-02 12:23:02    3.3781        noise       0
154  2026-07-02 12:24:39    2.4280        noise       0
155  2026-07-02 12:27:38    3.5022        noise       0
156  2026-07-02 12:27:55    3.6233        down        0
157  2026-07-02 12:28:09    1.9894        noise       0
158  2026-07-02 12:29:19    2.7173        noise       0
159  2026-07-02 12:32:40    2.9114        noise       0
160  2026-07-02 12:32:54    2.2893        noise       0
161  2026-07-02 12:35:59    2.8424        noise       0
162  2026-07-02 12:39:58    2.4442        noise       0
163  2026-07-02 12:45:23    2.9791        noise       0
164  2026-07-02 12:48:20    2.3180        noise       0
165  2026-07-02 12:59:04    2.3433        noise       0
166  2026-07-02 13:00:12    2.2538        noise       0
167  2026-07-02 13:04:46    2.1198        noise       0
168  2026-07-02 13:11:26    2.9461        noise       0
169  2026-07-02 13:14:04    2.4161        noise       0
170  2026-07-02 13:14:57    2.5770        noise       0
171  2026-07-02 13:17:14    2.4774        noise       0
172  2026-07-02 13:18:43    1.9636        noise       0
173  2026-07-02 13:20:10    3.1172        noise       0
174  2026-07-02 13:24:27    3.8344        noise       0
175  2026-07-02 13:24:59    2.6422        noise       0
176  2026-07-02 13:27:15    3.6518        down        0
177  2026-07-02 13:27:32    3.0363        noise       0
178  2026-07-02 13:30:27    3.3496        noise       0
179  2026-07-02 13:36:43    3.1568        noise       0
180  2026-07-02 13:37:33    3.6544        noise       0
181  2026-07-02 13:39:51    3.1429        noise       0
182  2026-07-02 13:43:08    2.2360        noise       0
183  2026-07-02 13:49:35    2.5974        noise       0
